id,name,region,level,type,lat,lon,relations
HUA-I-122,Puesto de Salud Huancavelica #122,Huancavelica,I-3,Puesto de Salud,-13.166067,-75.514231,"[{""target_id"": ""HUA-HII-012"", ""weight_km"": 22.622, ""level_gap"": 1}, {""target_id"": ""HUA-HII-007"", ""weight_km"": 23.158, ""level_gap"": 1}, {""target_id"": ""HUA-HII-006"", ""weight_km"": 24.188, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 68.717, ""level_gap"": 1}]"
HUA-I-123,Centro de Salud Huancavelica #123,Huancavelica,I-2,Centro de Salud,-13.072156,-74.090239,"[{""target_id"": ""HUA-HII-001"", ""weight_km"": 41.821, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 61.977, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 63.438, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 32.201, ""level_gap"": 1}]"
HUA-I-124,Centro de Salud Huancavelica #124,Huancavelica,I-3,Centro de Salud,-12.82168,-74.199003,"[{""target_id"": ""HUA-HII-001"", ""weight_km"": 35.335, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 40.262, ""level_gap"": 1}, {""target_id"": ""HUA-HII-005"", ""weight_km"": 48.677, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 33.703, ""level_gap"": 1}]"
HUA-I-125,Centro de Salud Huancavelica #125,Huancavelica,I-3,Centro de Salud,-12.338038,-75.371381,"[{""target_id"": ""HUA-HII-004"", ""weight_km"": 50.978, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 62.962, ""level_gap"": 1}, {""target_id"": ""HUA-HII-007"", ""weight_km"": 70.398, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 51.549, ""level_gap"": 1}]"
HUA-I-126,Puesto de Salud Huancavelica #126,Huancavelica,I-2,Puesto de Salud,-12.810228,-74.276255,"[{""target_id"": ""HUA-HII-001"", ""weight_km"": 29.675, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 31.851, ""level_gap"": 1}, {""target_id"": ""HUA-HII-005"", ""weight_km"": 43.505, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 30.563, ""level_gap"": 1}]"
HUA-I-127,Centro de Salud Huancavelica #127,Huancavelica,I-3,Centro de Salud,-12.534117,-74.804334,"[{""target_id"": ""HUA-HII-004"", ""weight_km"": 29.734, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 34.426, ""level_gap"": 1}, {""target_id"": ""HUA-HII-005"", ""weight_km"": 40.157, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 16.553, ""level_gap"": 1}]"
HUA-I-128,Puesto de Salud Huancavelica #128,Huancavelica,I-2,Puesto de Salud,-12.679086,-74.290856,"[{""target_id"": ""HUA-HII-002"", ""weight_km"": 29.505, ""level_gap"": 1}, {""target_id"": ""HUA-HII-005"", ""weight_km"": 29.955, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 40.549, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 29.466, ""level_gap"": 1}]"
HUA-I-129,Centro de Salud Huancavelica #129,Huancavelica,I-3,Centro de Salud,-13.425335,-74.486908,"[{""target_id"": ""HUA-HII-009"", ""weight_km"": 33.471, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 34.269, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 47.368, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 30.384, ""level_gap"": 1}]"
HUA-I-130,Centro de Salud Huancavelica #130,Huancavelica,I-3,Centro de Salud,-12.881268,-75.628362,"[{""target_id"": ""HUA-HII-010"", ""weight_km"": 3.687, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 15.026, ""level_gap"": 1}, {""target_id"": ""HUA-HII-007"", ""weight_km"": 20.952, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 78.189, ""level_gap"": 1}]"
HUA-I-131,Centro de Salud Huancavelica #131,Huancavelica,I-2,Centro de Salud,-12.362971,-75.60653,"[{""target_id"": ""HUA-HII-010"", ""weight_km"": 54.766, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 67.374, ""level_gap"": 1}, {""target_id"": ""HUA-HII-007"", ""weight_km"": 69.002, ""level_gap"": 1}, {""target_id"": ""JUN-HII-012"", ""weight_km"": 70.612, ""level_gap"": 1}]"
HUA-I-132,Puesto de Salud Huancavelica #132,Huancavelica,I-4,Puesto de Salud,-12.21375,-75.608555,"[{""target_id"": ""HUA-HII-010"", ""weight_km"": 71.359, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 79.358, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 83.856, ""level_gap"": 1}, {""target_id"": ""JUN-HII-012"", ""weight_km"": 54.072, ""level_gap"": 1}]"
HUA-I-133,Puesto de Salud Huancavelica #133,Huancavelica,I-4,Puesto de Salud,-13.353432,-75.576264,"[{""target_id"": ""HUA-HII-008"", ""weight_km"": 26.127, ""level_gap"": 1}, {""target_id"": ""HUA-HII-006"", ""weight_km"": 28.912, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 43.913, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 83.559, ""level_gap"": 1}]"
HUA-I-134,Puesto de Salud Huancavelica #134,Huancavelica,I-4,Puesto de Salud,-13.363676,-75.268828,"[{""target_id"": ""HUA-HII-008"", ""weight_km"": 7.483, ""level_gap"": 1}, {""target_id"": ""HUA-HII-006"", ""weight_km"": 11.304, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 46.911, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 52.313, ""level_gap"": 1}]"
HUA-I-135,Centro de Salud Huancavelica #135,Huancavelica,I-2,Centro de Salud,-12.255268,-74.11663,"[{""target_id"": ""HUA-HII-005"", ""weight_km"": 41.858, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 71.222, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 91.183, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 69.74, ""level_gap"": 1}]"
HUA-I-136,Centro de Salud Huancavelica #136,Huancavelica,I-2,Centro de Salud,-13.208071,-74.750778,"[{""target_id"": ""HUA-HII-003"", ""weight_km"": 4.393, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 11.297, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 37.401, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 19.701, ""level_gap"": 1}]"
HUA-I-137,Puesto de Salud Huancavelica #137,Huancavelica,I-4,Puesto de Salud,-13.301236,-74.808676,"[{""target_id"": ""HUA-HII-003"", ""weight_km"": 14.961, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 22.142, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 40.232, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 9.317, ""level_gap"": 1}]"
HUA-I-138,Puesto de Salud Huancavelica #138,Huancavelica,I-2,Puesto de Salud,-12.512207,-74.568692,"[{""target_id"": ""HUA-HII-005"", ""weight_km"": 15.023, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 24.156, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 54.216, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 21.825, ""level_gap"": 1}]"
HUA-I-139,Centro de Salud Huancavelica #139,Huancavelica,I-3,Centro de Salud,-13.399621,-75.681374,"[{""target_id"": ""HUA-HII-008"", ""weight_km"": 37.981, ""level_gap"": 1}, {""target_id"": ""HUA-HII-006"", ""weight_km"": 41.325, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 51.72, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 92.617, ""level_gap"": 1}]"
HUA-I-140,Centro de Salud Huancavelica #140,Huancavelica,I-2,Centro de Salud,-12.754418,-75.875373,"[{""target_id"": ""HUA-HII-010"", ""weight_km"": 31.199, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 45.163, ""level_gap"": 1}, {""target_id"": ""HUA-HII-007"", ""weight_km"": 51.219, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 102.218, ""level_gap"": 1}]"
HUA-I-141,Puesto de Salud Huancavelica #141,Huancavelica,I-2,Puesto de Salud,-12.603518,-74.898062,"[{""target_id"": ""HUA-HII-004"", ""weight_km"": 17.166, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 39.455, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 47.558, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 7.814, ""level_gap"": 1}]"
HUA-I-142,Puesto de Salud Huancavelica #142,Huancavelica,I-2,Puesto de Salud,-12.314597,-74.156969,"[{""target_id"": ""HUA-HII-005"", ""weight_km"": 34.798, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 63.403, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 83.366, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 61.958, ""level_gap"": 1}]"
HUA-I-143,Centro de Salud Huancavelica #143,Huancavelica,I-2,Centro de Salud,-12.131313,-74.344282,"[{""target_id"": ""HUA-HII-005"", ""weight_km"": 37.534, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 70.414, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 96.367, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 68.335, ""level_gap"": 1}]"
HUA-I-144,Puesto de Salud Huancavelica #144,Huancavelica,I-3,Puesto de Salud,-13.107838,-75.561005,"[{""target_id"": ""HUA-HII-012"", ""weight_km"": 16.812, ""level_gap"": 1}, {""target_id"": ""HUA-HII-007"", ""weight_km"": 19.491, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 28.497, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 71.892, ""level_gap"": 1}]"
HUA-I-145,Centro de Salud Huancavelica #145,Huancavelica,I-4,Centro de Salud,-13.393511,-75.802253,"[{""target_id"": ""HUA-HII-008"", ""weight_km"": 50.851, ""level_gap"": 1}, {""target_id"": ""HUA-HII-006"", ""weight_km"": 53.663, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 56.961, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 105.121, ""level_gap"": 1}]"
HUA-I-146,Puesto de Salud Huancavelica #146,Huancavelica,I-3,Puesto de Salud,-12.918629,-74.878084,"[{""target_id"": ""HUA-HII-011"", ""weight_km"": 19.484, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 33.326, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 36.842, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 6.815, ""level_gap"": 1}]"
HUA-I-147,Puesto de Salud Huancavelica #147,Huancavelica,I-4,Puesto de Salud,-13.475174,-74.64134,"[{""target_id"": ""HUA-HII-003"", ""weight_km"": 30.759, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 33.777, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 56.062, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 17.901, ""level_gap"": 1}]"
HUA-I-148,Puesto de Salud Huancavelica #148,Huancavelica,I-4,Puesto de Salud,-12.728443,-74.892142,"[{""target_id"": ""HUA-HII-004"", ""weight_km"": 17.78, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 34.845, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 36.246, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 19.924, ""level_gap"": 1}]"
HUA-I-149,Puesto de Salud Huancavelica #149,Huancavelica,I-4,Puesto de Salud,-12.114694,-74.306667,"[{""target_id"": ""HUA-HII-005"", ""weight_km"": 40.619, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 73.577, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 99.974, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 71.548, ""level_gap"": 1}]"
HUA-I-150,Puesto de Salud Huancavelica #150,Huancavelica,I-3,Puesto de Salud,-12.931004,-75.307123,"[{""target_id"": ""HUA-HII-007"", ""weight_km"": 16.546, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 23.088, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 31.243, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 42.965, ""level_gap"": 1}]"
HUA-I-151,Puesto de Salud Huancavelica #151,Huancavelica,I-3,Puesto de Salud,-12.127889,-75.18326,"[{""target_id"": ""HUA-HII-004"", ""weight_km"": 61.71, ""level_gap"": 1}, {""target_id"": ""HUA-HII-005"", ""weight_km"": 88.203, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 93.068, ""level_gap"": 1}, {""target_id"": ""JUN-HII-004"", ""weight_km"": 43.179, ""level_gap"": 1}]"
HUA-I-152,Centro de Salud Huancavelica #152,Huancavelica,I-4,Centro de Salud,-12.364744,-74.263425,"[{""target_id"": ""HUA-HII-005"", ""weight_km"": 21.963, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 51.616, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 74.044, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 50.017, ""level_gap"": 1}]"
HUA-I-153,Puesto de Salud Huancavelica #153,Huancavelica,I-3,Puesto de Salud,-13.155272,-74.978107,"[{""target_id"": ""HUA-HII-011"", ""weight_km"": 17.009, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 29.564, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 35.207, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 21.806, ""level_gap"": 1}]"
HUA-I-154,Centro de Salud Huancavelica #154,Huancavelica,I-4,Centro de Salud,-12.102583,-74.394,"[{""target_id"": ""HUA-HII-005"", ""weight_km"": 39.515, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 71.915, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 94.27, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 69.75, ""level_gap"": 1}]"
HUA-I-155,Centro de Salud Huancavelica #155,Huancavelica,I-2,Centro de Salud,-13.368462,-74.762501,"[{""target_id"": ""HUA-HII-003"", ""weight_km"": 18.846, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 24.869, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 49.213, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 2.918, ""level_gap"": 1}]"
HUA-I-156,Puesto de Salud Huancavelica #156,Huancavelica,I-4,Puesto de Salud,-12.921853,-74.874665,"[{""target_id"": ""HUA-HII-011"", ""weight_km"": 19.616, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 33.827, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 36.348, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 6.738, ""level_gap"": 1}]"
HUA-I-157,Centro de Salud Huancavelica #157,Huancavelica,I-4,Centro de Salud,-12.721472,-75.311891,"[{""target_id"": ""HUA-HII-004"", ""weight_km"": 29.833, ""level_gap"": 1}, {""target_id"": ""HUA-HII-007"", ""weight_km"": 31.317, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 34.885, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 42.732, ""level_gap"": 1}]"
HUA-I-158,Puesto de Salud Huancavelica #158,Huancavelica,I-3,Puesto de Salud,-12.827142,-74.714809,"[{""target_id"": ""HUA-HII-002"", ""weight_km"": 20.197, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 32.826, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 38.88, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 21.292, ""level_gap"": 1}]"
HUA-I-159,Puesto de Salud Huancavelica #159,Huancavelica,I-2,Puesto de Salud,-12.660789,-74.089452,"[{""target_id"": ""HUA-HII-005"", ""weight_km"": 44.745, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 51.388, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 55.804, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 51.408, ""level_gap"": 1}]"
HUA-I-160,Puesto de Salud Huancavelica #160,Huancavelica,I-4,Puesto de Salud,-12.992716,-75.764588,"[{""target_id"": ""HUA-HII-010"", ""weight_km"": 22.905, ""level_gap"": 1}, {""target_id"": ""HUA-HII-012"", ""weight_km"": 26.961, ""level_gap"": 1}, {""target_id"": ""HUA-HII-007"", ""weight_km"": 33.616, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 92.345, ""level_gap"": 1}]"
APU-HII-001,Hospital II Apurímac #1,Apurímac,II-1,Hospital,-13.487855,-73.062931,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 456.386, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 459.306, ""level_gap"": 1}]"
APU-HII-002,Hospital II Apurímac #2,Apurímac,II-2,Hospital,-13.854108,-73.141181,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 464.025, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 466.689, ""level_gap"": 1}]"
APU-HII-003,Hospital II Apurímac #3,Apurímac,II-1,Hospital,-13.575735,-73.798312,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 386.61, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 389.262, ""level_gap"": 1}]"
APU-HII-004,Hospital II Apurímac #4,Apurímac,II-2,Hospital,-13.488228,-73.730813,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 389.237, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 391.98, ""level_gap"": 1}]"
APU-HII-005,Hospital II Apurímac #5,Apurímac,II-1,Hospital,-13.114979,-73.393292,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 409.596, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 412.69, ""level_gap"": 1}]"
APU-HII-006,Hospital II Apurímac #6,Apurímac,II-2,Hospital,-13.350833,-73.31429,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 425.678, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 428.632, ""level_gap"": 1}]"
APU-HII-007,Hospital II Apurímac #7,Apurímac,II-1,Hospital,-13.659461,-73.801617,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 390.357, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 392.942, ""level_gap"": 1}]"
APU-HII-008,Hospital II Apurímac #8,Apurímac,II-2,Hospital,-14.080967,-72.657728,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 521.964, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 524.621, ""level_gap"": 1}]"
APU-HII-009,Hospital II Apurímac #9,Apurímac,II-1,Hospital,-13.593775,-73.311231,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 435.579, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 438.369, ""level_gap"": 1}]"
APU-HII-010,Hospital II Apurímac #10,Apurímac,II-2,Hospital,-13.595382,-72.842368,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 482.877, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 485.778, ""level_gap"": 1}]"
APU-HII-011,Hospital II Apurímac #11,Apurímac,II-1,Hospital,-13.959311,-73.880789,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 399.03, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 401.348, ""level_gap"": 1}]"
APU-HII-012,Hospital II Apurímac #12,Apurímac,II-2,Hospital,-13.224425,-73.414316,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 410.961, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 413.978, ""level_gap"": 1}]"
APU-I-001,Centro de Salud Apurímac #1,Apurímac,I-4,Centro de Salud,-13.433264,-72.760601,"[{""target_id"": ""APU-HII-010"", ""weight_km"": 20.078, ""level_gap"": 1}, {""target_id"": ""APU-HII-001"", ""weight_km"": 33.253, ""level_gap"": 1}, {""target_id"": ""APU-HII-006"", ""weight_km"": 60.591, ""level_gap"": 1}, {""target_id"": ""CUS-HII-006"", ""weight_km"": 40.772, ""level_gap"": 1}]"
APU-I-002,Centro de Salud Apurímac #2,Apurímac,I-3,Centro de Salud,-13.879252,-73.598827,"[{""target_id"": ""APU-HII-011"", ""weight_km"": 31.707, ""level_gap"": 1}, {""target_id"": ""APU-HII-007"", ""weight_km"": 32.817, ""level_gap"": 1}, {""target_id"": ""APU-HII-003"", ""weight_km"": 40.042, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 68.209, ""level_gap"": 1}]"
APU-I-003,Centro de Salud Apurímac #3,Apurímac,I-3,Centro de Salud,-13.755963,-72.985281,"[{""target_id"": ""APU-HII-002"", ""weight_km"": 20.062, ""level_gap"": 1}, {""target_id"": ""APU-HII-010"", ""weight_km"": 23.606, ""level_gap"": 1}, {""target_id"": ""APU-HII-001"", ""weight_km"": 30.971, ""level_gap"": 1}, {""target_id"": ""CUS-HII-012"", ""weight_km"": 70.912, ""level_gap"": 1}]"
APU-I-004,Puesto de Salud Apurímac #4,Apurímac,I-4,Puesto de Salud,-13.819316,-73.056592,"[{""target_id"": ""APU-HII-002"", ""weight_km"": 9.918, ""level_gap"": 1}, {""target_id"": ""APU-HII-010"", ""weight_km"": 33.994, ""level_gap"": 1}, {""target_id"": ""APU-HII-001"", ""weight_km"": 36.863, ""level_gap"": 1}, {""target_id"": ""CUS-HII-012"", ""weight_km"": 77.474, ""level_gap"": 1}]"
APU-I-005,Puesto de Salud Apurímac #5,Apurímac,I-3,Puesto de Salud,-13.696073,-74.0916,"[{""target_id"": ""APU-HII-007"", ""weight_km"": 31.594, ""level_gap"": 1}, {""target_id"": ""APU-HII-003"", ""weight_km"": 34.402, ""level_gap"": 1}, {""target_id"": ""APU-HII-011"", ""weight_km"": 37.079, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 12.782, ""level_gap"": 1}]"
APU-I-006,Puesto de Salud Apurímac #6,Apurímac,I-3,Puesto de Salud,-12.934253,-72.998972,"[{""target_id"": ""APU-HII-005"", ""weight_km"": 47.209, ""level_gap"": 1}, {""target_id"": ""APU-HII-012"", ""weight_km"": 55.361, ""level_gap"": 1}, {""target_id"": ""APU-HII-006"", ""weight_km"": 57.545, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 54.205, ""level_gap"": 1}]"
APU-I-007,Centro de Salud Apurímac #7,Apurímac,I-4,Centro de Salud,-13.307049,-73.935876,"[{""target_id"": ""APU-HII-004"", ""weight_km"": 29.965, ""level_gap"": 1}, {""target_id"": ""APU-HII-003"", ""weight_km"": 33.376, ""level_gap"": 1}, {""target_id"": ""APU-HII-007"", ""weight_km"": 41.789, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 27.176, ""level_gap"": 1}]"
APU-I-008,Centro de Salud Apurímac #8,Apurímac,I-3,Centro de Salud,-14.321713,-74.01506,"[{""target_id"": ""APU-HII-011"", ""weight_km"": 42.819, ""level_gap"": 1}, {""target_id"": ""APU-HII-007"", ""weight_km"": 77.156, ""level_gap"": 1}, {""target_id"": ""APU-HII-003"", ""weight_km"": 86.184, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 70.396, ""level_gap"": 1}]"
